258
  1.379630760572211e-01   5.240202608712054e-02   0.000000000000000e+00
  1.298440137351998e-01   5.141711398870408e-02   0.000000000000000e+00
  1.219478582746361e-01   5.037953181483858e-02   0.000000000000000e+00
  1.142776091334883e-01   4.929036833408894e-02   0.000000000000000e+00
  1.068325080105944e-01   4.815018627990053e-02   0.000000000000000e+00
  9.960821020266258e-02   4.695882512604235e-02   0.000000000000000e+00
  9.260856579738938e-02   4.571731168528063e-02   0.000000000000000e+00
  8.582890745753381e-02   4.442505753570394e-02   0.000000000000000e+00
  7.926624369299816e-02   4.308140018573334e-02   0.000000000000000e+00
  7.495267118674476e-02   4.214375015172350e-02   0.000000000000000e+00
  7.073703823557245e-02   4.118194880624138e-02   0.000000000000000e+00
  6.661895683536284e-02   4.019558496429462e-02   0.000000000000000e+00
  6.259978766944978e-02   3.918458643286198e-02   0.000000000000000e+00
  5.868027998498478e-02   3.814867564559103e-02   0.000000000000000e+00
  5.485728816625556e-02   3.708638188299937e-02   0.000000000000000e+00
  5.113064994125545e-02   3.599679528704811e-02   0.000000000000000e+00
  4.750352208467524e-02   3.487984861946398e-02   0.000000000000000e+00
